,input.z_score_threshold,input.selector_n_params,input.model,input.n_splits,input.num_outliers,input.selector,output.best_params_,output.regressor__max_depth,output.regressor__min_samples_split,output.regressor__min_samples_leaf,output.explained_variance_score,output.max_error,output.mean_absolute_error,output.mean_squared_error,output.median_absolute_error,output.r2_score
1416,2.333333333333333,9,DecisionTreeRegressor,2,56,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 10}",4,10,3,-0.47391280407875036,10581.901828919586,1619.879921671427,8256568.606281545,506.48976542331553,-0.4755656001488502
1417,2.333333333333333,9,DecisionTreeRegressor,3,56,SelectKBest,"{'regressor__max_depth': 7, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 10}",7,10,4,-0.5128045458400061,10234.779264552253,1714.2677532360044,8525005.477137063,455.0542951948632,-0.5235390660441923
1418,2.333333333333333,9,DecisionTreeRegressor,4,56,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 2}",3,2,4,-0.14803143493430349,10387.461818542237,1237.6318443536932,6536795.180068787,290.97979763532294,-0.16821776247218478
1419,2.333333333333333,9,DecisionTreeRegressor,5,56,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",3,2,3,-0.15385035193089047,10388.638407761884,1260.2805994840176,6554904.734886845,354.6437172900195,-0.17145419608011303
1420,2.333333333333333,9,RandomForestRegressor,2,56,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 10}",4,10,3,-0.47391280407875036,10581.901828919586,1619.879921671427,8256568.606281545,506.48976542331553,-0.4755656001488502
1421,2.333333333333333,9,RandomForestRegressor,3,56,SelectKBest,"{'regressor__max_depth': 7, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 10}",7,10,4,-0.5128045458400061,10234.779264552253,1714.2677532360044,8525005.477137063,455.0542951948632,-0.5235390660441923
1422,2.333333333333333,9,RandomForestRegressor,4,56,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 2}",3,2,4,-0.14803143493430349,10387.461818542237,1237.6318443536932,6536795.180068787,290.97979763532294,-0.16821776247218478
1423,2.333333333333333,9,RandomForestRegressor,5,56,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",3,2,3,-0.15385035193089047,10388.638407761884,1260.2805994840176,6554904.734886845,354.6437172900195,-0.17145419608011303
1424,2.333333333333333,9,GradientBoostingRegressor,2,56,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 10}",4,10,3,-0.47391280407875036,10581.901828919586,1619.879921671427,8256568.606281545,506.48976542331553,-0.4755656001488502
1425,2.333333333333333,9,GradientBoostingRegressor,3,56,SelectKBest,"{'regressor__max_depth': 7, 'regressor__min_samples_leaf': 4, 'regressor__min_samples_split': 10}",7,10,4,-0.5128045458400061,10234.779264552253,1714.2677532360044,8525005.477137063,455.0542951948632,-0.5235390660441923
